date,Country/Territory/Area,Total confirmed cases,Total deaths,Transmission classification,Days since last reported case,Total cases with travel history to China,Total cases with possible or confirmed transmission outside of China,Likely place of exposure: China,Likely place of exposure: Outside reporting country and outside China,Likely place of exposure: In reporting country,Total cases with site of transmission under investigation
2020/03/29,Bolivia (Plurinational State of),74,0,Local transmission,0,,,,,,
2020/03/29,Trinidad and Tobago,74,2,Local transmission,0,,,,,,
2020/03/29,Honduras,67,1,Local transmission,1,,,,,,
2020/03/29,Paraguay,56,3,Local transmission,0,,,,,,
2020/03/29,Guatemala,32,1,Local transmission,0,,,,,,
2020/03/29,Jamaica,30,1,Local transmission,0,,,,,,
2020/03/29,Barbados,24,0,Local transmission,1,,,,,,
2020/03/29,El Salvador,19,0,Local transmission,0,,,,,,
2020/03/29,Dominica,11,0,Local transmission,2,,,,,,
2020/03/29,Bahamas,10,0,Local transmission,0,,,,,,
2020/03/29,Haiti,8,0,Imported cases only,3,,,,,,
2020/03/29,Suriname,8,0,Imported cases only,1,,,,,,
2020/03/29,Antigua and Barbuda,7,0,Imported cases only,1,,,,,,
2020/03/29,Grenada,7,0,Local transmission,2,,,,,,
2020/03/29,Guyana,5,1,Local transmission,10,,,,,,
2020/03/29,Nicaragua,4,1,Imported cases only,0,,,,,,
2020/03/29,Saint Lucia,3,0,Imported cases only,5,,,,,,
2020/03/29,Belize,2,0,Local transmission,3,,,,,,
2020/03/29,Saint Kitts and Nevis,2,0,Imported cases only,3,,,,,,
2020/03/29,Saint Vincent and the Grenadines,1,0,Imported cases only,16,,,,,,
2020/03/29,Guadeloupe,96,2,Imported cases only,1,,,,,,
2020/03/29,Martinique,93,1,Imported cases only,1,,,,,,
2020/03/29,Puerto Rico,64,2,Imported cases only,2,,,,,,
2020/03/29,Aruba,46,0,Local transmission,0,,,,,,
2020/03/29,French Guiana,31,0,Local transmission,1,,,,,,
2020/03/29,Bermuda,17,0,Local transmission,0,,,,,,
2020/03/29,United States Virgin Islands,17,0,Imported cases only,5,,,,,,
2020/03/29,Saint Martin,6,0,Under investigation,1,,,,,,
2020/03/29,Cayman Islands,8,1,Imported cases only,3,,,,,,
2020/03/29,Curaçao,7,1,Imported cases only,2,,,,,,
2020/03/29,Montserrat,5,0,Imported cases only,1,,,,,,
2020/03/29,Saint Barthélemy,5,0,Under investigation,1,,,,,,
2020/03/29,Sint Maarten,3,0,Imported cases only,1,,,,,,
2020/03/29,Anguilla,2,0,Local transmission,2,,,,,,
2020/03/29,British Virgin Islands,2,0,Imported cases only,2,,,,,,
2020/03/29,Turks and Caicos Islands,2,0,Imported cases only,2,,,,,,
2020/03/29,South Africa,1187,1,Local transmission,0,,,,,,
2020/03/29,Algeria,409,26,Local transmission,0,,,,,,
2020/03/29,Burkina Faso,146,3,Local transmission,3,,,,,,
2020/03/29,Cote d’Ivoire,140,0,Local transmission,0,,,,,,
2020/03/29,Ghana,137,4,Local transmission,1,,,,,,
2020/03/29,Senegal,119,0,Local transmission,1,,,,,,
2020/03/29,Mauritius,102,2,Local transmission,0,,,,,,
2020/03/29,Cameroon,91,2,Local transmission,0,,,,,,
2020/03/29,Democratic Republic of the Congo,68,6,Local transmission,0,,,,,,
2020/03/29,Nigeria,65,1,Local transmission,2,,,,,,
2020/03/29,Rwanda,60,0,Local transmission,0,,,,,,
2020/03/29,Togo,28,0,Imported cases only,0,,,,,,
2020/03/29,Madagascar,26,0,Imported cases only,1,,,,,,
2020/03/29,Kenya,25,1,Local transmission,4,,,,,,
2020/03/29,Congo,19,0,Imported cases only,1,,,,,,
2020/03/29,Mali,18,0,Local transmission,0,,,,,,
2020/03/29,Ethiopia,16,0,Imported cases only,1,,,,,,
2020/03/29,Zambia,16,0,Local transmission,0,,,,,,
2020/03/29,Uganda,14,0,Imported cases only,3,,,,,,
2020/03/29,United Republic of Tanzania,14,0,Under investigation,0,,,,,,
2020/03/29,Niger,10,1,Local transmission,2,,,,,,
2020/03/29,Eswatini,9,0,Imported cases only,1,,,,,,
2020/03/29,Guinea,8,0,Imported cases only,1,,,,,,
2020/03/29,Mozambique,8,0,Local transmission,0,,,,,,
2020/03/29,Namibia,8,0,Imported cases only,2,,,,,,
2020/03/29,Gabon,7,1,Imported cases only,1,,,,,,
2020/03/29,Seychelles,7,0,Imported cases only,7,,,,,,
2020/03/29,Benin,6,0,Imported cases only,2,,,,,,
2020/03/29,Central African Republic,6,0,Imported cases only,1,,,,,,
2020/03/29,Equatorial Guinea,6,0,Imported cases only,7,,,,,,
2020/03/29,Eritrea,6,0,Imported cases only,2,,,,,,
2020/03/29,Cabo Verde,5,1,Imported cases only,1,,,,,,
2020/03/29,Chad,5,0,Imported cases only,2,,,,,,
2020/03/29,Mauritania,5,0,Imported cases only,0,,,,,,
2020/03/29,Zimbabwe,5,1,Local transmission,1,,,,,,
2020/03/29,Gambia,3,1,Imported cases only,0,,,,,,
2020/03/29,Liberia,3,0,Local transmission,7,,,,,,
2020/03/29,Angola,2,0,Imported cases only,7,,,,,,
2020/03/29,Guinea-Bissau,2,0,Imported cases only,3,,,,,,
2020/03/29,Réunion,143,0,Local transmission,0,,,,,,
2020/03/29,Mayotte,50,0,Local transmission,2,,,,,,
2020/03/29,International conveyance (Diamond Princess),712,7,Local transmission,13,,,,,,
2020/03/30,Republic of Korea,9661,158,Local transmission,0,,,,,,
2020/03/30,Australia,3966,16,Local transmission,1,,,,,,
2020/03/30,Malaysia,2470,34,Local transmission,0,,,,,,
2020/03/30,Japan,1866,54,Local transmission,0,,,,,,
2020/03/30,Philippines,1418,71,Local transmission,0,,,,,,
2020/03/30,Singapore,844,3,Local transmission,0,,,,,,
2020/03/30,New Zealand,552,1,Local transmission,0,,,,,,
2020/03/30,Viet Nam,188,0,Local transmission,0,,,,,,
2020/03/30,Brunei Darussalam,126,1,Local transmission,0,,,,,,
2020/03/30,Cambodia,103,0,Local transmission,0,,,,,,
2020/03/30,Mongolia,12,0,Imported cases only,2,,,,,,
2020/03/30,Lao People's Democratic Republic,8,0,Local transmission,0,,,,,,
2020/03/30,Fiji,5,0,Local transmission,4,,,,,,
2020/03/30,Papua New Guinea,1,0,Imported cases only,9,,,,,,
2020/03/30,Guam,56,1,Local transmission,1,,,,,,
2020/03/30,French Polynesia,35,0,Local transmission,0,,,,,,
2020/03/30,New Caledonia,15,0,Local transmission,2,,,,,,
2020/03/30,Northern Mariana Islands (Commonwealth of the),2,0,Under investigation,1,,,,,,
2020/03/30,Italy,97689,10781,Local transmission,0,,,,,,
2020/03/30,Spain,78797,6528,Local transmission,0,,,,,,
2020/03/30,Germany,57298,455,Local transmission,0,,,,,,
2020/03/30,France,39642,2602,Local transmission,0,,,,,,
2020/03/30,The United Kingdom,19526,1228,Local transmission,0,,,,,,
2020/03/30,Switzerland,14274,257,Local transmission,0,,,,,,
2020/03/30,Netherlands,10866,771,Local transmission,0,,,,,,
2020/03/30,Belgium,10836,431,Local transmission,0,,,,,,
2020/03/30,Turkey,9271,131,Local transmission,0,,,,,,
2020/03/30,Austria,8813,86,Local transmission,0,,,,,,
2020/03/30,Portugal,5962,119,Local transmission,0,,,,,,
2020/03/30,Israel,4247,15,Local transmission,0,,,,,,
2020/03/30,Norway,4102,22,Local transmission,0,,,,,,
2020/03/30,Sweden,3700,110,Local transmission,0,,,,,,
2020/03/30,Czechia,2829,16,Local transmission,0,,,,,,
2020/03/30,Ireland,2615,46,Local transmission,0,,,,,,
2020/03/30,Denmark,2395,72,Local transmission,0,,,,,,
2020/03/30,Luxembourg,1950,21,Local transmission,0,,,,,,
2020/03/30,Poland,1862,22,Local transmission,0,,,,,,
2020/03/30,Romania,1760,40,Local transmission,0,,,,,,
2020/03/30,Russian Federation,1534,10,Local transmission,1,,,,,,
2020/03/30,Finland,1218,11,Local transmission,1,,,,,,
2020/03/30,Greece,1156,38,Local transmission,0,,,,,,
2020/03/30,Iceland,1020,2,Local transmission,0,,,,,,
2020/03/30,Serbia,741,13,Local transmission,0,,,,,,
2020/03/30,Slovenia,730,11,Local transmission,0,,,,,,
2020/03/30,Croatia,713,6,Local transmission,0,,,,,,
2020/03/30,Estonia,679,3,Local transmission,0,,,,,,
2020/03/30,Lithuania,484,7,Local transmission,0,,,,,,
2020/03/30,Armenia,482,3,Local transmission,0,,,,,,
2020/03/30,Ukraine,480,11,Local transmission,0,,,,,,
2020/03/30,Hungary,447,15,Local transmission,0,,,,,,
2020/03/30,Latvia,376,0,Local transmission,0,,,,,,
2020/03/30,Bulgaria,346,8,Local transmission,0,,,,,,
2020/03/30,Andorra,341,6,Local transmission,0,,,,,,
2020/03/30,Slovakia,336,0,Local transmission,0,,,,,,
2020/03/30,Bosnia and Herzegovina,325,6,Local transmission,0,,,,,,
2020/03/30,Kazakhstan,294,1,Under investigation,0,,,,,,
2020/03/30,Republic of Moldova,263,2,Local transmission,0,,,,,,
2020/03/30,North Macedonia,259,6,Local transmission,0,,,,,,
2020/03/30,San Marino,229,24,Local transmission,0,,,,,,
2020/03/30,Albania,223,10,Local transmission,0,,,,,,
2020/03/30,Cyprus,214,6,Local transmission,0,,,,,,
2020/03/30,Azerbaijan,190,4,Local transmission,0,,,,,,
2020/03/30,Malta,151,0,Local transmission,0,,,,,,
2020/03/30,Uzbekistan,145,2,Local transmission,0,,,,,,
2020/03/30,Georgia,98,0,Local transmission,0,,,,,,
2020/03/30,Belarus,152,0,Local transmission,0,,,,,,
2020/03/30,Montenegro,85,1,Local transmission,0,,,,,,
2020/03/30,Kyrgyzstan,84,0,Local transmission,1,,,,,,
2020/03/30,Liechtenstein,62,0,Under investigation,0,,,,,,
2020/03/30,Monaco,46,0,Local transmission,0,,,,,,
2020/03/30,Holy See,6,0,Under investigation,0,,,,,,
2020/03/30,Faroe Islands,159,0,Local transmission,0,,,,,,
2020/03/30,Kosovo,94,1,Local transmission,0,,,,,,
2020/03/30,Gibraltar,65,0,Local transmission,0,,,,,,
2020/03/30,Jersey,63,2,Local transmission,0,,,,,,
2020/03/30,Isle of Man,42,0,Local transmission,0,,,,,,
2020/03/30,Guernsey,39,0,Local transmission,1,,,,,,
2020/03/30,Greenland,10,0,Under investigation,1,,,,,,
2020/03/30,Thailand,1524,9,Local transmission,0,,,,,,
2020/03/30,Indonesia,1285,114,Local transmission,0,,,,,,
2020/03/30,India,1071,29,Local transmission,0,,,,,,
2020/03/30,Sri Lanka,120,1,Local transmission,0,,,,,,
2020/03/30,Bangladesh,49,5,Local transmission,0,,,,,,
2020/03/30,Maldives,17,0,Local transmission,0,,,,,,
2020/03/30,Myanmar,8,0,Local transmission,1,,,,,,
2020/03/30,Nepal,5,0,Imported cases only,1,,,,,,
2020/03/30,Bhutan,4,0,Imported cases only,0,,,,,,
2020/03/30,Timor-Leste,1,0,Under investigation,9,,,,,,
2020/03/30,Iran (Islamic Republic of),38309,2640,Local transmission,0,,,,,,
2020/03/30,Pakistan,1625,18,Local transmission,0,,,,,,
2020/03/30,Saudi Arabia,1299,8,Local transmission,0,,,,,,
2020/03/30,Qatar,634,2,Local transmission,0,,,,,,
2020/03/30,Egypt,609,40,Local transmission,0,,,,,,
2020/03/30,United Arab Emirates,570,3,Local transmission,0,,,,,,
2020/03/30,Iraq,547,42,Local transmission,0,,,,,,
2020/03/30,Morocco,516,27,Local transmission,0,,,,,,
2020/03/30,Bahrain,515,4,Local transmission,0,,,,,,
2020/03/30,Lebanon,438,10,Local transmission,0,,,,,,
2020/03/30,Tunisia,312,8,Local transmission,0,,,,,,
2020/03/30,Jordan,259,3,Local transmission,0,,,,,,
2020/03/30,Kuwait,255,0,Local transmission,0,,,,,,
2020/03/30,Oman,167,0,Local transmission,1,,,,,,
2020/03/30,Afghanistan,114,4,Local transmission,1,,,,,,
2020/03/30,Djibouti,19,0,Local transmission,0,,,,,,
2020/03/30,Syrian Arab Republic,9,1,Imported cases only,0,,,,,,
2020/03/30,Libya,8,0,Local transmission,0,,,,,,
2020/03/30,Sudan,6,2,Imported cases only,0,,,,,,
2020/03/30,Somalia,3,0,Imported cases only,3,,,,,,
2020/03/30,occupied Palestinian territory,115,1,Local transmission,0,,,,,,
2020/03/30,United States of America,122653,2112,Local transmission,0,,,,,,
2020/03/30,Canada,5655,61,Local transmission,0,,,,,,
2020/03/30,Brazil,3904,114,Local transmission,0,,,,,,
2020/03/30,Chile,1909,6,Local transmission,1,,,,,,
2020/03/30,Ecuador,1835,48,Local transmission,0,,,,,,
2020/03/30,Panama,901,17,Local transmission,0,,,,,,
2020/03/30,Mexico,848,16,Local transmission,0,,,,,,
2020/03/30,Argentina,745,19,Local transmission,0,,,,,,
2020/03/30,Peru,671,11,Local transmission,0,,,,,,
2020/03/30,Colombia,608,6,Local transmission,0,,,,,,
2020/03/30,Dominican Republic,581,20,Local transmission,2,,,,,,
2020/03/30,Uruguay,303,0,Local transmission,0,,,,,,
2020/03/30,Costa Rica,295,2,Local transmission,0,,,,,,
2020/03/30,Cuba,119,3,Local transmission,1,,,,,,
2020/03/30,Venezuela (Bolivarian Republic of),113,2,Local transmission,1,,,,,,
2020/03/30,Honduras,110,2,Local transmission,0,,,,,,
2020/03/30,Trinidad and Tobago,76,3,Local transmission,0,,,,,,
2020/03/30,Bolivia (Plurinational State of),74,0,Local transmission,1,,,,,,
2020/03/30,Paraguay,59,3,Local transmission,0,,,,,,
2020/03/30,Guatemala,34,1,Local transmission,0,,,,,,
2020/03/30,Jamaica,32,1,Local transmission,0,,,,,,
2020/03/30,Barbados,26,0,Local transmission,0,,,,,,
2020/03/30,El Salvador,24,0,Local transmission,0,,,,,,
2020/03/30,Haiti,15,0,Imported cases only,0,,,,,,
2020/03/30,Dominica,11,0,Local transmission,3,,,,,,
2020/03/30,Bahamas,10,0,Local transmission,1,,,,,,
2020/03/30,Suriname,8,0,Imported cases only,2,,,,,,
2020/03/30,Antigua and Barbuda,7,0,Imported cases only,2,,,,,,
2020/03/30,Grenada,7,0,Local transmission,3,,,,,,
2020/03/30,Guyana,5,1,Local transmission,11,,,,,,
2020/03/30,Nicaragua,4,1,Imported cases only,1,,,,,,
2020/03/30,Saint Kitts and Nevis,4,0,Imported cases only,0,,,,,,
2020/03/30,Saint Lucia,4,0,Imported cases only,0,,,,,,
2020/03/30,Belize,2,0,Local transmission,4,,,,,,
2020/03/30,Saint Vincent and the Grenadines,1,0,Imported cases only,17,,,,,,
2020/03/30,Martinique,105,2,Imported cases only,0,,,,,,
2020/03/30,Guadeloupe,96,2,Imported cases only,2,,,,,,
2020/03/30,Puerto Rico,64,2,Imported cases only,3,,,,,,
2020/03/30,Aruba,46,0,Local transmission,1,,,,,,
2020/03/30,French Guiana,31,0,Local transmission,2,,,,,,
2020/03/30,Bermuda,22,0,Local transmission,0,,,,,,
2020/03/30,United States Virgin Islands,22,0,Imported cases only,0,,,,,,
2020/03/30,Cayman Islands,8,1,Imported cases only,4,,,,,,
2020/03/30,Curaçao,7,1,Imported cases only,3,,,,,,
2020/03/30,Saint Martin,6,0,Under investigation,0,,,,,,
2020/03/30,Montserrat,5,0,Imported cases only,2,,,,,,
2020/03/30,Saint Barthélemy,5,0,Under investigation,2,,,,,,
2020/03/30,Turks and Caicos Islands,4,0,Local transmission,0,,,,,,
2020/03/30,Sint Maarten,3,0,Imported cases only,2,,,,,,
2020/03/30,Anguilla,2,0,Local transmission,3,,,,,,
2020/03/30,British Virgin Islands,2,0,Imported cases only,3,,,,,,
2020/03/30,South Africa,1280,1,Local transmission,0,,,,,,
2020/03/30,Algeria,454,29,Local transmission,0,,,,,,
2020/03/30,Burkina Faso,222,3,Local transmission,0,,,,,,
2020/03/30,Cote d’Ivoire,165,0,Local transmission,0,,,,,,
2020/03/30,Ghana,152,5,Local transmission,0,,,,,,
2020/03/30,Senegal,142,0,Local transmission,0,,,,,,
2020/03/30,Cameroon,113,2,Local transmission,0,,,,,,
2020/03/30,Mauritius,102,2,Local transmission,1,,,,,,
2020/03/30,Democratic Republic of the Congo,81,8,Local transmission,0,,,,,,
2020/03/30,Rwanda,70,0,Local transmission,0,,,,,,
2020/03/30,Nigeria,65,1,Local transmission,3,,,,,,
2020/03/30,Madagascar,37,0,Imported cases only,0,,,,,,
2020/03/30,Uganda,33,0,Local transmission,0,,,,,,
2020/03/30,Togo,28,1,Local transmission,0,,,,,,
2020/03/30,Kenya,25,1,Local transmission,5,,,,,,
2020/03/30,Ethiopia,21,0,Local transmission,0,,,,,,
2020/03/30,Niger,20,3,Local transmission,0,,,,,,
2020/03/30,Congo,19,0,Imported cases only,2,,,,,,
2020/03/30,Mali,18,0,Local transmission,1,,,,,,
2020/03/30,Guinea,16,0,Imported cases only,0,,,,,,
2020/03/30,Zambia,16,0,Local transmission,1,,,,,,
2020/03/30,United Republic of Tanzania,14,0,Under investigation,1,,,,,,
2020/03/30,Equatorial Guinea,13,0,Local transmission,0,,,,,,
2020/03/30,Namibia,11,0,Imported cases only,0,,,,,,
2020/03/30,Eswatini,9,0,Imported cases only,2,,,,,,
2020/03/30,Mozambique,8,0,Local transmission,1,,,,,,
2020/03/30,Seychelles,8,0,Imported cases only,0,,,,,,
2020/03/30,Gabon,7,1,Imported cases only,2,,,,,,
2020/03/30,Benin,6,0,Imported cases only,3,,,,,,
2020/03/30,Central African Republic,6,0,Imported cases only,2,,,,,,
2020/03/30,Eritrea,6,0,Imported cases only,3,,,,,,
2020/03/30,Cabo Verde,5,1,Imported cases only,2,,,,,,
2020/03/30,Chad,5,0,Imported cases only,3,,,,,,
2020/03/30,Mauritania,5,0,Imported cases only,1,,,,,,
2020/03/30,Zimbabwe,5,1,Local transmission,2,,,,,,
2020/03/30,Gambia,3,1,Imported cases only,1,,,,,,
2020/03/30,Liberia,3,0,Local transmission,8,,,,,,
2020/03/30,Angola,2,0,Imported cases only,8,,,,,,
2020/03/30,Guinea-Bissau,2,0,Imported cases only,4,,,,,,
2020/03/30,Réunion,207,0,Local transmission,0,,,,,,
2020/03/30,Mayotte,82,0,Local transmission,0,,,,,,
2020/03/30,International conveyance (Diamond Princess),712,7,Local transmission,14,,,,,,
2020/03/31,Republic of Korea,9786,162,Local transmission,0,,,,,,
2020/03/31,Australia,4359,18,Local transmission,0,,,,,,
2020/03/31,Malaysia,2626,37,Local transmission,0,,,,,,
2020/03/31,Japan,1953,56,Local transmission,0,,,,,,
2020/03/31,Philippines,1546,78,Local transmission,0,,,,,,
2020/03/31,Singapore,879,3,Local transmission,0,,,,,,
2020/03/31,New Zealand,600,1,Local transmission,0,,,,,,
2020/03/31,Viet Nam,203,0,Local transmission,0,,,,,,
2020/03/31,Brunei Darussalam,127,1,Local transmission,0,,,,,,
2020/03/31,Cambodia,107,0,Local transmission,0,,,,,,
2020/03/31,Mongolia,12,0,Imported cases only,3,,,,,,
2020/03/31,Lao People's Democratic Republic,8,0,Local transmission,1,,,,,,
2020/03/31,Fiji,5,0,Local transmission,5,,,,,,
2020/03/31,Papua New Guinea,1,0,Imported cases only,10,,,,,,
2020/03/31,Guam,58,1,Local transmission,0,,,,,,
2020/03/31,French Polynesia,36,0,Local transmission,0,,,,,,
2020/03/31,New Caledonia,15,0,Local transmission,3,,,,,,
2020/03/31,Northern Mariana Islands (Commonwealth of the),2,0,Under investigation,2,,,,,,
2020/03/31,Italy,101739,11591,Local transmission,0,,,,,,
2020/03/31,Spain,85195,7340,Local transmission,0,,,,,,
2020/03/31,Germany,61913,583,Local transmission,0,,,,,,
2020/03/31,France,43977,3017,Local transmission,0,,,,,,
2020/03/31,The United Kingdom,22145,1408,Local transmission,0,,,,,,
2020/03/31,Switzerland,15412,295,Local transmission,0,,,,,,
2020/03/31,Belgium,11899,513,Local transmission,0,,,,,,
2020/03/31,Netherlands,11750,864,Local transmission,0,,,,,,
2020/03/31,Turkey,10827,168,Local transmission,0,,,,,,
2020/03/31,Austria,9618,108,Local transmission,0,,,,,,
2020/03/31,Portugal,6408,140,Local transmission,0,,,,,,
2020/03/31,Israel,4831,17,Local transmission,0,,,,,,
2020/03/31,Norway,4226,26,Local transmission,0,,,,,,
2020/03/31,Sweden,4028,146,Local transmission,0,,,,,,
2020/03/31,Czechia,3002,24,Local transmission,0,,,,,,
2020/03/31,Ireland,2910,54,Local transmission,0,,,,,,
2020/03/31,Denmark,2577,77,Local transmission,0,,,,,,
2020/03/31,Poland,2055,31,Local transmission,0,,,,,,
2020/03/31,Luxembourg,1988,22,Local transmission,0,,,,,,
2020/03/31,Romania,1952,44,Local transmission,0,,,,,,
2020/03/31,Russian Federation,1837,9,Local transmission,0,,,,,,
2020/03/31,Finland,1313,13,Local transmission,0,,,,,,
2020/03/31,Greece,1212,43,Local transmission,0,,,,,,
2020/03/31,Iceland,1086,2,Local transmission,0,,,,,,
2020/03/31,Croatia,790,6,Local transmission,0,,,,,,
2020/03/31,Serbia,785,13,Local transmission,0,,,,,,
2020/03/31,Slovenia,763,11,Local transmission,0,,,,,,
2020/03/31,Estonia,715,3,Local transmission,0,,,,,,
2020/03/31,Ukraine,549,13,Local transmission,0,,,,,,
2020/03/31,Lithuania,484,7,Local transmission,1,,,,,,
2020/03/31,Armenia,482,3,Local transmission,1,,,,,,
2020/03/31,Hungary,447,15,Local transmission,1,,,,,,
2020/03/31,Latvia,376,0,Local transmission,1,,,,,,
2020/03/31,Andorra,370,8,Local transmission,0,,,,,,
2020/03/31,Bosnia and Herzegovina,359,9,Local transmission,0,,,,,,
2020/03/31,Bulgaria,359,8,Local transmission,0,,,,,,
2020/03/31,Slovakia,336,0,Local transmission,1,,,,,,
2020/03/31,Kazakhstan,312,1,Local transmission,0,,,,,,
2020/03/31,Republic of Moldova,298,2,Local transmission,0,,,,,,
2020/03/31,North Macedonia,285,7,Local transmission,0,,,,,,
2020/03/31,Azerbaijan,273,4,Local transmission,0,,,,,,
2020/03/31,Cyprus,230,7,Local transmission,0,,,,,,
2020/03/31,San Marino,230,25,Local transmission,0,,,,,,
2020/03/31,Albania,223,11,Local transmission,1,,,,,,
2020/03/31,Malta,156,0,Local transmission,0,,,,,,
2020/03/31,Belarus,152,0,Local transmission,1,,,,,,
2020/03/31,Uzbekistan,149,2,Local transmission,0,,,,,,
2020/03/31,Kyrgyzstan,107,0,Local transmission,0,,,,,,
2020/03/31,Georgia,103,0,Local transmission,0,,,,,,
2020/03/31,Montenegro,91,1,Local transmission,0,,,,,,
2020/03/31,Liechtenstein,64,0,Under investigation,0,,,,,,
2020/03/31,Monaco,49,0,Local transmission,0,,,,,,
2020/03/31,Holy See,6,0,Under investigation,1,,,,,,
2020/03/31,Faroe Islands,168,0,Local transmission,0,,,,,,
2020/03/31,Kosovo,106,1,Local transmission,0,,,,,,
2020/03/31,Gibraltar,69,0,Local transmission,0,,,,,,
2020/03/31,Jersey,63,2,Local transmission,1,,,,,,
2020/03/31,Guernsey,45,0,Local transmission,0,,,,,,
2020/03/31,Isle of Man,42,0,Local transmission,1,,,,,,
2020/03/31,Greenland,10,0,Under investigation,2,,,,,,
2020/03/31,Thailand,1524,9,Local transmission,1,,,,,,
2020/03/31,Indonesia,1414,122,Local transmission,0,,,,,,
2020/03/31,India,1071,29,Local transmission,1,,,,,,
2020/03/31,Sri Lanka,120,1,Local transmission,1,,,,,,
2020/03/31,Bangladesh,49,5,Local transmission,1,,,,,,
2020/03/31,Maldives,17,0,Local transmission,1,,,,,,
